LAMMPS data file via write_data, version 8 Feb 2023, timestep = 20000

100 atoms
1 atom types

-50 50 xlo xhi
-50 50 ylo yhi
-1 1 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # atomic

100 1 40.38414827736407 -47.835417064052734 0 0 1 0
80 1 -11.946923419429346 -47.96046772082145 0 0 0 0
89 1 45.04759448569945 -48.559643159381075 0 -1 1 0
54 1 -8.712814124184817 -47.026951871672644 0 0 0 0
16 1 -26.88026700150635 -43.409641372279076 0 0 0 0
34 1 14.16874763468474 -43.74256117797658 0 0 0 0
51 1 15.36624024231661 -44.115106329042234 0 0 0 0
20 1 35.232414502514544 -42.551185092078576 0 0 1 0
43 1 -36.64541265214629 -40.668759535417884 0 0 0 0
7 1 -43.03541338727716 -31.987472611736983 0 0 0 0
70 1 4.735196901317457 -35.28216113323432 0 0 0 0
29 1 13.85706921182545 -34.87864028402965 0 0 0 0
94 1 -24.36792928904721 -33.10002755343965 0 0 0 0
62 1 -6.282513396412462 -30.35520652973535 0 0 0 0
38 1 -5.327095846974477 -29.93769030525975 0 0 0 0
46 1 43.13593853077984 -30.293604294150658 0 0 0 0
21 1 49.277252732794985 -31.122985924315984 0 0 0 0
91 1 -25.67302836562783 -30.075071393062316 0 0 0 0
71 1 14.568287261190594 -31.366777920475165 0 0 0 0
33 1 -2.087166433521094 -27.220694796267036 0 0 0 0
8 1 -21.59515156113962 -26.67707226691953 0 0 0 0
18 1 -18.862921896781845 -25.393728973442904 0 0 0 0
93 1 -12.540287576473574 -27.053812582003875 0 0 0 0
15 1 -1.41597824699244 -23.731785805142223 0 0 0 0
57 1 20.354995592245753 -22.345556520631586 0 0 0 0
47 1 -12.029421590768486 -20.471920859482225 0 0 0 0
66 1 -43.61543749165687 -20.006855305883498 0 0 0 0
11 1 -20.966340161397042 -20.795029434608757 0 0 0 0
50 1 18.38939466816638 -18.679899291468516 0 0 0 0
55 1 43.197348821991596 -19.58935944664003 0 0 0 0
79 1 -35.03119868830101 -18.035072521676152 0 0 0 0
32 1 -24.799078384375186 -17.195040473728454 0 0 0 0
5 1 -0.8440414539932672 -16.866106067555265 0 0 0 0
67 1 1.0869845995511673 -15.548171761399212 0 0 0 0
72 1 -26.90702747187097 -18.330146349977806 0 0 0 0
61 1 49.404842146414836 -16.70927556712693 0 -1 0 0
59 1 33.18294992519192 -16.048618162547484 0 0 0 0
52 1 41.8013980814877 -14.250757588575201 0 0 0 0
73 1 -7.389512419858528 -12.504386828528101 0 0 0 0
12 1 -40.2310396034563 -12.970953493973438 0 0 0 0
87 1 -25.295270616846693 -12.33485723561758 0 0 0 0
17 1 -47.877407233467856 -10.316042696777178 0 0 0 0
76 1 -15.594552567858035 -11.031321083787574 0 0 0 0
84 1 -38.988596863014344 -7.878564860918662 0 0 0 0
74 1 48.913041206596844 -10.148034362944351 0 -1 0 0
36 1 -32.357957752766474 -3.803411214193681 0 0 0 0
31 1 32.2609251705475 -2.1648350257179882 0 0 0 0
88 1 13.032733899787022 -2.0460547299097143 0 0 0 0
68 1 21.037842295184724 -3.221164957669646 0 0 0 0
1 1 37.175290117612946 -1.4451171659682227 0 0 0 0
56 1 -30.657813427702614 0.1762073992435043 0 0 0 0
24 1 3.4883397477914335 -0.6250152702201969 0 0 0 0
4 1 -31.98865742473375 0.9860359927969683 0 0 0 0
83 1 -9.728764958611496 0.8469538070868154 0 0 0 0
49 1 13.600077857236203 -1.0635654495573423 0 0 0 0
97 1 -31.68357905732876 2.5572459858272296 0 0 0 0
