LAMMPS data file via write_data, version 8 Feb 2023, timestep = 20000

100 atoms
1 atom types

-50 50 xlo xhi
-50 50 ylo yhi
-1 1 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # atomic

43 1 -39.02692963203285 -33.9540699365242 0 0 0 0
7 1 -45.98380865135116 -29.517584165270726 0 0 0 0
17 1 -45.38875929479392 -15.207957545793244 0 0 0 0
12 1 -40.97857334633363 -10.03750301895698 0 0 0 0
84 1 -39.64342977509407 -6.372637051970452 0 0 0 0
98 1 -48.061264915607524 2.6870090848361685 0 0 0 0
78 1 -42.27155225718832 7.576982372454954 0 0 0 0
44 1 -44.53025100585235 10.615434837000528 0 0 0 0
75 1 -41.84342527965083 11.895642726897947 0 0 0 0
40 1 -45.49288212694227 11.353994556371731 0 0 0 0
58 1 -43.693749801360745 25.6324600502512 0 0 0 0
60 1 -40.10720470524503 26.212621062936037 0 0 0 0
92 1 -48.20587971079762 44.540521799283006 0 1 0 0
85 1 -44.745830596543954 42.80720763489429 0 1 -1 0
13 1 -49.05586852681938 38.42655576628671 0 0 0 0
65 1 -35.13524313897062 -48.063660579212964 0 0 1 0
25 1 -28.857577676833888 -45.31333409837236 0 0 1 0
16 1 -29.912786726411436 -40.99251215140535 0 0 0 0
79 1 -34.07459568490402 -17.824965425277078 0 0 0 0
72 1 -26.4627460695623 -15.483907964859986 0 0 0 0
87 1 -30.6582531053647 -13.039682708964774 0 0 0 0
4 1 -31.46186957506658 -2.3974638980804497 0 0 0 0
36 1 -33.184727387040446 -0.20657445866374136 0 0 0 0
53 1 -30.072373478672024 22.597655727870936 0 0 0 0
86 1 -37.45171997630755 19.45517792981592 0 0 0 0
63 1 -25.522896458546565 17.986454581838633 0 0 0 0
82 1 -37.486585293124286 11.683890914004415 0 0 0 0
97 1 -25.0308974458892 0.9757141655242725 0 0 0 0
23 1 -31.555232384298204 33.674221179358064 0 0 0 0
22 1 -32.49485249890808 42.52967082579794 0 0 -1 0
77 1 -30.500243248882224 43.61076638402016 0 0 0 0
30 1 -27.611965492273438 44.84073637971692 0 0 0 0
18 1 -13.78470491331932 -29.554466222882525 0 0 0 0
94 1 -23.759802960158588 -32.13000651484247 0 0 0 0
93 1 -18.243940436708016 -30.654875454205143 0 0 0 0
19 1 -14.146459100735285 -49.31719119450259 0 0 1 0
91 1 -24.257065075794632 -27.911271315569405 0 0 0 0
8 1 -15.363245312518933 -16.053679825929972 0 0 0 0
47 1 -15.36126085045434 -18.871291841130972 0 0 0 0
11 1 -20.212807619859152 -16.291865214011803 0 0 0 0
32 1 -20.759586399493724 -12.143708239090312 0 0 0 0
76 1 -23.381107325213158 -12.988361171319744 0 0 0 0
83 1 -14.336674206369468 2.9725333292862963 0 0 0 0
56 1 -22.224315762176253 4.403073744561919 0 0 0 0
81 1 -19.31577445607226 21.117464785797278 0 0 0 0
37 1 -13.992281477510039 37.46430190452128 0 0 0 0
39 1 -18.556687766305252 42.901791529114135 0 0 -1 0
54 1 -7.288529170232682 -47.55455833493706 0 0 0 0
33 1 -3.9976724995530284 -37.7224790153733 0 0 0 0
38 1 -5.194477672072184 -34.48588009519307 0 0 0 0
62 1 -7.885153571798212 -25.511243040186578 0 0 0 0
73 1 -9.710737294770098 -6.121703954392225 0 0 0 0
67 1 -0.9549289591542548 -14.75498826326053 0 0 0 0
15 1 -4.129774081292731 -24.49738413351914 0 0 0 0
80 1 -9.783628217739365 44.093105196558845 0 0 -1 0
3 1 8.625266754378874 -48.952315364338155 0 0 1 0
51 1 11.469121447887874 -43.379039962354526 0 0 0 0
70 1 3.741330964338575 -32.53742215142291 0 0 0 0
88 1 9.999878836947712 -2.81626481084525 0 0 0 0
5 1 4.20286259269459 -24.810891107507004 0 0 0 0
24 1 2.888435396273507 3.3934517635251233 0 0 0 0
49 1 8.173551984077442 4.394998428634071 0 0 0 0
69 1 5.343255941061759 7.849508720513641 0 0 0 0
99 1 7.643612256993475 31.8600882126858 0 0 0 0
2 1 12.246399163249306 38.94506228349209 0 0 0 0
96 1 4.6437358925765935 43.3682255570067 0 0 0 0
14 1 3.639528268435077 47.554025156140476 0 0 0 0
34 1 22.79995994797639 -49.22890587837945 0 0 0 0
29 1 21.30291251079027 -37.531795875283805 0 0 0 0
71 1 13.896199760197975 -28.3368383093811 0 0 0 0
50 1 16.586172439529815 -18.890810701297394 0 0 0 0
57 1 21.52416169947623 -16.52887218782117 0 0 0 0
68 1 19.339497318299358 -10.637703490298302 0 0 0 0
95 1 22.476799717511156 -5.220063429291018 0 0 0 0
26 1 16.44690364553401 15.253929082317168 0 0 0 0
27 1 14.982427036312115 14.941479827735991 0 0 0 0
90 1 23.077344294920252 18.35641165228938 0 0 0 0
9 1 24.516987804346428 16.82816318479271 0 0 0 0
6 1 21.767549843583982 28.141945270259775 0 0 0 0
64 1 17.55745423308076 42.4312288264044 0 0 0 0
20 1 31.55125088492212 -48.588174063368015 0 0 1 0
59 1 28.10428842688273 -17.475305922971287 0 0 0 0
31 1 29.205201612845546 -4.442204966654365 0 0 0 0
48 1 36.478124148347796 15.22626909994695 0 0 0 0
41 1 28.741683967937888 17.258750739553545 0 0 0 0
35 1 37.234804457699276 16.657465862097858 0 0 0 0
42 1 36.94501817397212 11.023288330734882 0 0 0 0
28 1 33.0894483357105 38.20328995100265 0 0 0 0
89 1 45.31347974751717 -48.371440961284954 0 -1 1 0
46 1 45.57712798933223 -31.70810179863591 0 0 0 0
21 1 49.641291477349235 -28.077162667151704 0 0 0 0
100 1 45.61883558373655 -49.61484263319924 0 0 1 0
55 1 39.759567153812434 -19.26232640560003 0 0 0 0
66 1 48.47693481984951 -19.952082410875633 0 -1 0 0
74 1 42.5479119296855 -17.705991275871742 0 -1 0 0
52 1 43.06940326175406 -15.868571646065483 0 0 0 0
61 1 49.07709869271516 -14.592280698912063 0 -1 0 0
1 1 45.282019388848326 3.3075839378481273 0 0 0 0
45 1 46.825054329641254 12.037075206859681 0 -1 0 0
10 1 48.96871447711807 38.7031117779313 0 0 -1 0

Velocities

43 -1.44989462819332 -0.3031520445674737 0
7 0.9592586554706128 0.41386847161099904 0
17 1.6131872089915538 -0.6862326299653878 0
12 -0.4804583880061004 0.5223206462538903 0
84 0.09781492603307805 -0.5207118649951836 0
98 -1.1970408454998789 -1.0873201732731124 0
78 -1.0377841429318924 -0.3113449959600374 0
44 1.1787840584227323 -1.0410305542644922 0
75 1.0083810639736006 -0.44459093389389404 0
40 1.1126219315413497 0.08054750187110161 0
58 1.0629589412268943 0.6920741676166776 0
60 -0.8347772869875102 -1.2534131789166991 0
92 0.1933882624054078 -0.180036643930951 0
85 -0.5602199577487975 0.24496464472872825 0
13 -1.5694268768759843 -0.7912286070245717 0
65 -1.440062890721263 0.006885380430847354 0
25 0.4707850237693106 2.1830843434540776 0
16 -0.9754105029105323 -0.9805418144567164 0
79 -1.3807322634982193 0.3697425724997595 0
72 1.0545709494959434 3.051529500711647 0
87 -1.0422685068857567 2.046023041565244 0
4 0.5440068227871157 0.7604636356266442 0
36 -0.49241598356348604 0.4774241885570879 0
53 0.786401707167847 1.5247169183477705 0
86 -0.42256249033603815 -0.7551459701576042 0
63 0.24263873999585106 -0.17616399695091506 0
82 -1.6652546204051735 -0.02778740726964682 0
97 -0.35652175218495635 1.0950601443282164 0
23 0.30534817930019714 -1.898557609133834 0
22 -2.1723964893450662 0.2478708006508026 0
77 0.9259160950783366 0.1385985746640199 0
30 0.007435401957992499 0.36218536045865957 0
18 0.5977511586553615 -0.8920701702970697 0
94 0.6808701406618153 1.3060234935913388 0
93 0.5403535259321053 0.10310108509535168 0
19 -0.2387336155874801 0.36118824106477854 0
91 0.4624453984520789 -0.4918926411342949 0
8 0.6833028542532789 -1.7272057664913771 0
47 0.9293452480414763 0.5116742488885078 0
11 0.6114546162291562 1.1386016278064375 0
32 1.3817151531647176 0.644727877827938 0
76 -0.4563507234189702 -0.10541718155422074 0
83 0.11714323159657031 -2.623238096410088 0
56 0.22679498710782003 -0.8018213855695181 0
81 1.9396295154329444 0.048165911358387194 0
37 0.47922989533849514 -0.732094746340691 0
39 0.19892314633025052 -0.36087394363536557 0
54 -2.2942173753810073 0.40781083683756647 0
33 0.32847254515039265 0.6008310681882881 0
38 0.11621745903925172 0.15194325439280615 0
62 -0.965101077407161 0.20244572204136538 0
73 -2.1532085392268963 0.3906106184629505 0
67 1.69930043723876 1.6779721958795213 0
15 0.9372020008757731 -1.3180631174767643 0
80 1.2178448893621385 0.9041871453325262 0
3 1.4630874602488975 -0.7062197666598378 0
51 1.8569218789146023 -0.1827057079216508 0
70 -0.10696274946523851 -0.33154024266090315 0
88 0.8222244328847946 0.1826755961569959 0
5 0.9486506479397031 0.17950359951875547 0
24 0.7589055235201899 0.783717587018991 0
49 1.4042161199510512 0.04001272702564401 0
69 0.004555279546055807 -0.8955058258497589 0
99 0.4827788528305147 -0.75827892442159 0
2 0.3424526824367101 0.3315375799836008 0
96 1.046702134221613 0.3318291416626394 0
14 -1.897376323763205 -0.3265852425789594 0
34 -0.5901941549972809 -0.8035760028905214 0
29 0.8092824259384441 0.14862107869498115 0
71 -0.9481959575089182 3.1659151832745036 0
50 1.2900467388684513 -1.3046592286548182 0
57 -0.8229877159655434 0.7947934883239505 0
68 -0.1732633007148098 -0.9298666169319266 0
95 -0.4043619188917934 0.42749336501712026 0
