1.000000000000000000e+00 3.000000000000000000e+01 6.088088590001578268e+04
1.000000000000000000e+00 3.100000000000000000e+01 6.085604853219696088e+04
1.000000000000000000e+00 3.200000000000000000e+01 6.083121116437816090e+04
2.000000000000000000e+00 1.000000000000000000e+00 1.220433316761363676e+05
2.000000000000000000e+00 2.000000000000000000e+00 1.116775424558080849e+05
2.000000000000000000e+00 3.000000000000000000e+00 9.884662728851009160e+04
2.000000000000000000e+00 4.000000000000000000e+00 9.541988273358586594e+04
2.000000000000000000e+00 5.000000000000000000e+00 9.425013912563130725e+04
2.000000000000000000e+00 6.000000000000000000e+00 9.308039551767676312e+04
2.000000000000000000e+00 7.000000000000000000e+00 9.191065190972221899e+04
2.000000000000000000e+00 8.000000000000000000e+00 8.659757358743686927e+04
2.000000000000000000e+00 9.000000000000000000e+00 8.029009493371211283e+04
2.000000000000000000e+00 1.000000000000000000e+01 7.605814086174243130e+04
2.000000000000000000e+00 1.100000000000000000e+01 7.469999005681819108e+04
2.000000000000000000e+00 1.200000000000000000e+01 7.334183925189393631e+04
2.000000000000000000e+00 1.300000000000000000e+01 7.198368844696969609e+04
2.000000000000000000e+00 1.400000000000000000e+01 7.062553764204544132e+04
2.000000000000000000e+00 1.500000000000000000e+01 6.914430938289141341e+04
2.000000000000000000e+00 1.600000000000000000e+01 6.759538852391098044e+04
2.000000000000000000e+00 1.700000000000000000e+01 6.604646766493054747e+04
2.000000000000000000e+00 1.800000000000000000e+01 6.449754680595012906e+04
2.000000000000000000e+00 1.900000000000000000e+01 6.294862594696969609e+04
2.000000000000000000e+00 2.000000000000000000e+01 6.139970508798926312e+04
2.000000000000000000e+00 2.100000000000000000e+01 5.985078422900883015e+04
2.000000000000000000e+00 2.200000000000000000e+01 5.830186337002841174e+04
2.000000000000000000e+00 2.300000000000000000e+01 5.773622218276515196e+04
2.000000000000000000e+00 2.400000000000000000e+01 5.771138481494633743e+04
2.000000000000000000e+00 2.500000000000000000e+01 5.768654744712753018e+04
2.000000000000000000e+00 2.600000000000000000e+01 5.766171007930871565e+04
2.000000000000000000e+00 2.700000000000000000e+01 5.763687271148990112e+04
2.000000000000000000e+00 2.800000000000000000e+01 5.761203534367108659e+04
2.000000000000000000e+00 2.900000000000000000e+01 5.758719797585227207e+04
2.000000000000000000e+00 3.000000000000000000e+01 5.756236060803345754e+04
2.000000000000000000e+00 3.100000000000000000e+01 5.753752324021465029e+04
2.000000000000000000e+00 3.200000000000000000e+01 5.747996331972063490e+04
3.000000000000000000e+00 1.000000000000000000e+00 1.116775424558080849e+05
3.000000000000000000e+00 2.000000000000000000e+00 9.884662728851009160e+04
3.000000000000000000e+00 3.000000000000000000e+00 8.601571212121212739e+04
3.000000000000000000e+00 4.000000000000000000e+00 8.258896756628787261e+04
3.000000000000000000e+00 5.000000000000000000e+00 8.141922395833332848e+04
3.000000000000000000e+00 6.000000000000000000e+00 8.024948035037878435e+04
3.000000000000000000e+00 7.000000000000000000e+00 7.907973674242424022e+04
3.000000000000000000e+00 8.000000000000000000e+00 7.790999313446969609e+04
3.000000000000000000e+00 9.000000000000000000e+00 7.674024952651515196e+04
3.000000000000000000e+00 1.000000000000000000e+01 7.350269578598483349e+04
3.000000000000000000e+00 1.100000000000000000e+01 7.202146752683080558e+04
3.000000000000000000e+00 1.200000000000000000e+01 7.047254666785037261e+04
3.000000000000000000e+00 1.300000000000000000e+01 6.892362580886993965e+04
3.000000000000000000e+00 1.400000000000000000e+01 6.737470494988952123e+04
3.000000000000000000e+00 1.500000000000000000e+01 6.582578409090908826e+04
3.000000000000000000e+00 1.600000000000000000e+01 6.427686323192865530e+04
3.000000000000000000e+00 1.700000000000000000e+01 6.272794237294822233e+04
3.000000000000000000e+00 1.800000000000000000e+01 6.117902151396780391e+04
3.000000000000000000e+00 1.900000000000000000e+01 5.963010065498737094e+04
3.000000000000000000e+00 2.000000000000000000e+01 5.808117979600694525e+04
3.000000000000000000e+00 2.100000000000000000e+01 5.653225893702650501e+04
3.000000000000000000e+00 2.200000000000000000e+01 5.498333807804607932e+04
3.000000000000000000e+00 2.300000000000000000e+01 5.441769689078282681e+04
3.000000000000000000e+00 2.400000000000000000e+01 5.436013697028882598e+04
3.000000000000000000e+00 2.500000000000000000e+01 5.399716655815971899e+04
3.000000000000000000e+00 2.600000000000000000e+01 5.363419614603061927e+04
3.000000000000000000e+00 2.700000000000000000e+01 5.327122573390151229e+04
3.000000000000000000e+00 2.800000000000000000e+01 5.290825532177241257e+04
3.000000000000000000e+00 2.900000000000000000e+01 5.254528490964331286e+04
3.000000000000000000e+00 3.000000000000000000e+01 5.218231449751420587e+04
3.000000000000000000e+00 3.100000000000000000e+01 5.181934408538510615e+04
3.000000000000000000e+00 3.200000000000000000e+01 5.145637367325599189e+04
4.000000000000000000e+00 1.000000000000000000e+00 1.082507979008838302e+05
4.000000000000000000e+00 2.000000000000000000e+00 9.541988273358586594e+04
4.000000000000000000e+00 3.000000000000000000e+00 8.258896756628787261e+04
4.000000000000000000e+00 4.000000000000000000e+00 7.916222301136364695e+04
4.000000000000000000e+00 5.000000000000000000e+00 7.799247940340908826e+04
4.000000000000000000e+00 6.000000000000000000e+00 7.682273579545455868e+04
4.000000000000000000e+00 7.000000000000000000e+00 7.565299218750000000e+04
4.000000000000000000e+00 8.000000000000000000e+00 7.448324857954545587e+04
4.000000000000000000e+00 9.000000000000000000e+00 7.286220411142676312e+04
4.000000000000000000e+00 1.000000000000000000e+01 7.069037712081754580e+04
4.000000000000000000e+00 1.100000000000000000e+01 6.989836742424243130e+04
4.000000000000000000e+00 1.200000000000000000e+01 6.849594549992108659e+04
4.000000000000000000e+00 1.300000000000000000e+01 6.694702464094065363e+04
4.000000000000000000e+00 1.400000000000000000e+01 6.539810378196022793e+04
4.000000000000000000e+00 1.500000000000000000e+01 6.384918292297979497e+04
4.000000000000000000e+00 1.600000000000000000e+01 6.230026206399936927e+04
4.000000000000000000e+00 1.700000000000000000e+01 6.075134120501894358e+04
4.000000000000000000e+00 1.800000000000000000e+01 5.920242034603851062e+04
4.000000000000000000e+00 1.900000000000000000e+01 5.765349948705807765e+04
4.000000000000000000e+00 2.000000000000000000e+01 5.610457862807765196e+04
4.000000000000000000e+00 2.100000000000000000e+01 5.455565776909721899e+04
4.000000000000000000e+00 2.200000000000000000e+01 5.300673691011679330e+04
4.000000000000000000e+00 2.300000000000000000e+01 5.222294537168560782e+04
4.000000000000000000e+00 2.400000000000000000e+01 5.185997495955650811e+04
4.000000000000000000e+00 2.500000000000000000e+01 5.149700454742740112e+04
4.000000000000000000e+00 2.600000000000000000e+01 5.113403413529829413e+04
4.000000000000000000e+00 2.700000000000000000e+01 5.077106372316918714e+04
4.000000000000000000e+00 2.800000000000000000e+01 5.040809331104008743e+04
4.000000000000000000e+00 2.900000000000000000e+01 5.004512289891098771e+04
4.000000000000000000e+00 3.000000000000000000e+01 4.968215248678188073e+04
4.000000000000000000e+00 3.100000000000000000e+01 4.931918207465278101e+04
4.000000000000000000e+00 3.200000000000000000e+01 4.895621166252367402e+04
5.000000000000000000e+00 1.000000000000000000e+00 1.070810542929292860e+05
5.000000000000000000e+00 2.000000000000000000e+00 9.425013912563130725e+04
5.000000000000000000e+00 3.000000000000000000e+00 8.141922395833332848e+04
5.000000000000000000e+00 4.000000000000000000e+00 7.799247940340908826e+04
5.000000000000000000e+00 5.000000000000000000e+00 7.682273579545454413e+04
5.000000000000000000e+00 6.000000000000000000e+00 7.565299218750000000e+04
5.000000000000000000e+00 7.000000000000000000e+00 7.448324857954544132e+04
5.000000000000000000e+00 8.000000000000000000e+00 7.286220411142676312e+04
5.000000000000000000e+00 9.000000000000000000e+00 6.969384240845958993e+04
5.000000000000000000e+00 1.000000000000000000e+01 6.752201541785037261e+04
5.000000000000000000e+00 1.100000000000000000e+01 6.673000572127525811e+04
5.000000000000000000e+00 1.200000000000000000e+01 6.593799602470011450e+04
5.000000000000000000e+00 1.300000000000000000e+01 6.514598632812500000e+04
5.000000000000000000e+00 1.400000000000000000e+01 6.374356440380365530e+04
5.000000000000000000e+00 1.500000000000000000e+01 6.219464354482322233e+04
5.000000000000000000e+00 1.600000000000000000e+01 6.064572268584279664e+04
5.000000000000000000e+00 1.700000000000000000e+01 5.909680182686237094e+04
5.000000000000000000e+00 1.800000000000000000e+01 5.754788096788193798e+04
5.000000000000000000e+00 1.900000000000000000e+01 5.599896010890151229e+04
5.000000000000000000e+00 2.000000000000000000e+01 5.445003924992107932e+04
5.000000000000000000e+00 2.100000000000000000e+01 5.290111839094064635e+04
5.000000000000000000e+00 2.200000000000000000e+01 5.135219753196022066e+04
5.000000000000000000e+00 2.300000000000000000e+01 5.056840599352903519e+04
5.000000000000000000e+00 2.400000000000000000e+01 5.020543558139993547e+04
5.000000000000000000e+00 2.500000000000000000e+01 4.984246516927083576e+04
5.000000000000000000e+00 2.600000000000000000e+01 4.947949475714172877e+04
5.000000000000000000e+00 2.700000000000000000e+01 4.911652434501262178e+04
5.000000000000000000e+00 2.800000000000000000e+01 4.875355393288352207e+04
5.000000000000000000e+00 2.900000000000000000e+01 4.839058352075441508e+04
5.000000000000000000e+00 3.000000000000000000e+01 4.802761310862531536e+04
5.000000000000000000e+00 3.100000000000000000e+01 4.766464269649620837e+04
5.000000000000000000e+00 3.200000000000000000e+01 4.730167228436710866e+04
6.000000000000000000e+00 1.000000000000000000e+00 1.017679759706439509e+05
6.000000000000000000e+00 2.000000000000000000e+00 9.308039551767677767e+04
6.000000000000000000e+00 3.000000000000000000e+00 8.024948035037878435e+04
6.000000000000000000e+00 4.000000000000000000e+00 7.682273579545455868e+04
6.000000000000000000e+00 5.000000000000000000e+00 7.565299218750000000e+04
6.000000000000000000e+00 6.000000000000000000e+00 7.448324857954545587e+04
6.000000000000000000e+00 7.000000000000000000e+00 7.286220411142677767e+04
6.000000000000000000e+00 8.000000000000000000e+00 6.969384240845958993e+04
6.000000000000000000e+00 9.000000000000000000e+00 6.652548070549241675e+04
6.000000000000000000e+00 1.000000000000000000e+01 6.435365371488320670e+04
6.000000000000000000e+00 1.100000000000000000e+01 6.356164401830807765e+04
6.000000000000000000e+00 1.200000000000000000e+01 6.276963432173295587e+04
6.000000000000000000e+00 1.300000000000000000e+01 6.197762462515783409e+04
6.000000000000000000e+00 1.400000000000000000e+01 6.118561492858270503e+04
6.000000000000000000e+00 1.500000000000000000e+01 6.039360523200758325e+04
6.000000000000000000e+00 1.600000000000000000e+01 5.899118330768623127e+04
6.000000000000000000e+00 1.700000000000000000e+01 5.744226244870580558e+04
6.000000000000000000e+00 1.800000000000000000e+01 5.589334158972537989e+04
6.000000000000000000e+00 1.900000000000000000e+01 5.434442073074494692e+04
6.000000000000000000e+00 2.000000000000000000e+01 5.279549987176452123e+04
6.000000000000000000e+00 2.100000000000000000e+01 5.124657901278408826e+04
6.000000000000000000e+00 2.200000000000000000e+01 4.969765815380365530e+04
6.000000000000000000e+00 2.300000000000000000e+01 4.891386661537247710e+04
6.000000000000000000e+00 2.400000000000000000e+01 4.855089620324337739e+04
6.000000000000000000e+00 2.500000000000000000e+01 4.818792579111427040e+04
6.000000000000000000e+00 2.600000000000000000e+01 4.782495537898516341e+04
6.000000000000000000e+00 2.700000000000000000e+01 4.746198496685605642e+04
6.000000000000000000e+00 2.800000000000000000e+01 4.709901455472695670e+04
6.000000000000000000e+00 2.900000000000000000e+01 4.673604414259784971e+04
6.000000000000000000e+00 3.000000000000000000e+01 4.637307373046875000e+04
6.000000000000000000e+00 3.100000000000000000e+01 4.601010331833964301e+04
6.000000000000000000e+00 3.200000000000000000e+01 4.564713290621054330e+04
7.000000000000000000e+00 1.000000000000000000e+00 9.546049731691919442e+04
7.000000000000000000e+00 2.000000000000000000e+00 9.191065190972221899e+04
7.000000000000000000e+00 3.000000000000000000e+00 7.907973674242424022e+04
7.000000000000000000e+00 4.000000000000000000e+00 7.565299218750000000e+04
7.000000000000000000e+00 5.000000000000000000e+00 7.448324857954544132e+04
7.000000000000000000e+00 6.000000000000000000e+00 7.286220411142677767e+04
7.000000000000000000e+00 7.000000000000000000e+00 6.969384240845958993e+04
7.000000000000000000e+00 8.000000000000000000e+00 6.652548070549241675e+04
7.000000000000000000e+00 9.000000000000000000e+00 6.335711900252524356e+04
7.000000000000000000e+00 1.000000000000000000e+01 6.118529201191603352e+04
7.000000000000000000e+00 1.100000000000000000e+01 6.039328231534090446e+04
7.000000000000000000e+00 1.200000000000000000e+01 5.960127261876578268e+04
7.000000000000000000e+00 1.300000000000000000e+01 5.880926292219066090e+04
7.000000000000000000e+00 1.400000000000000000e+01 5.801725322561553185e+04
7.000000000000000000e+00 1.500000000000000000e+01 5.722524352904039552e+04
7.000000000000000000e+00 1.600000000000000000e+01 5.643323383246528101e+04
7.000000000000000000e+00 1.700000000000000000e+01 5.564122413589015196e+04
7.000000000000000000e+00 1.800000000000000000e+01 5.423880221156880725e+04
7.000000000000000000e+00 1.900000000000000000e+01 5.268988135258837428e+04
7.000000000000000000e+00 2.000000000000000000e+01 5.114096049360795587e+04
7.000000000000000000e+00 2.100000000000000000e+01 4.959203963462752290e+04
7.000000000000000000e+00 2.200000000000000000e+01 4.804311877564708993e+04
7.000000000000000000e+00 2.300000000000000000e+01 4.725932723721590446e+04
7.000000000000000000e+00 2.400000000000000000e+01 4.689635682508680475e+04
7.000000000000000000e+00 2.500000000000000000e+01 4.653338641295770503e+04
7.000000000000000000e+00 2.600000000000000000e+01 4.617041600082859804e+04
7.000000000000000000e+00 2.700000000000000000e+01 4.580744558869949105e+04
7.000000000000000000e+00 2.800000000000000000e+01 4.544447517657039134e+04
7.000000000000000000e+00 2.900000000000000000e+01 4.508150476444128435e+04
7.000000000000000000e+00 3.000000000000000000e+01 4.471853435231218464e+04
7.000000000000000000e+00 3.100000000000000000e+01 4.435556394018307765e+04
7.000000000000000000e+00 3.200000000000000000e+01 4.399259352805397066e+04
8.000000000000000000e+00 1.000000000000000000e+00 8.915301866319443798e+04
8.000000000000000000e+00 2.000000000000000000e+00 8.659757358743686927e+04
8.000000000000000000e+00 3.000000000000000000e+00 7.790999313446969609e+04
8.000000000000000000e+00 4.000000000000000000e+00 7.448324857954545587e+04
8.000000000000000000e+00 5.000000000000000000e+00 7.286220411142676312e+04
8.000000000000000000e+00 6.000000000000000000e+00 6.969384240845958993e+04
8.000000000000000000e+00 7.000000000000000000e+00 6.652548070549241675e+04
8.000000000000000000e+00 8.000000000000000000e+00 6.335711900252524356e+04
8.000000000000000000e+00 9.000000000000000000e+00 6.018875729955808492e+04
8.000000000000000000e+00 1.000000000000000000e+01 5.801693030894886033e+04
8.000000000000000000e+00 1.100000000000000000e+01 5.722492061237373127e+04
8.000000000000000000e+00 1.200000000000000000e+01 5.643291091579860949e+04
8.000000000000000000e+00 1.300000000000000000e+01 5.564090121922348771e+04
8.000000000000000000e+00 1.400000000000000000e+01 5.484889152264835866e+04
8.000000000000000000e+00 1.500000000000000000e+01 5.405688182607322233e+04
8.000000000000000000e+00 1.600000000000000000e+01 5.326487212949810782e+04
8.000000000000000000e+00 1.700000000000000000e+01 5.247286243292297877e+04
8.000000000000000000e+00 1.800000000000000000e+01 5.168085273634784971e+04
8.000000000000000000e+00 1.900000000000000000e+01 5.088884303977272066e+04
8.000000000000000000e+00 2.000000000000000000e+01 4.948642111545139051e+04
8.000000000000000000e+00 2.100000000000000000e+01 4.793750025647095754e+04
8.000000000000000000e+00 2.200000000000000000e+01 4.638857939749053185e+04
8.000000000000000000e+00 2.300000000000000000e+01 4.560478785905934637e+04
8.000000000000000000e+00 2.400000000000000000e+01 4.524181744693024666e+04
8.000000000000000000e+00 2.500000000000000000e+01 4.487884703480113967e+04
8.000000000000000000e+00 2.600000000000000000e+01 4.451587662267203268e+04
8.000000000000000000e+00 2.700000000000000000e+01 4.415290621054292569e+04
8.000000000000000000e+00 2.800000000000000000e+01 4.378993579841382598e+04
8.000000000000000000e+00 2.900000000000000000e+01 4.356584376972853352e+04
8.000000000000000000e+00 3.000000000000000000e+01 4.363339634627525083e+04
8.000000000000000000e+00 3.100000000000000000e+01 4.370094892282196815e+04
8.000000000000000000e+00 3.200000000000000000e+01 4.376850149936868547e+04
9.000000000000000000e+00 1.000000000000000000e+00 8.284554000946969609e+04
9.000000000000000000e+00 2.000000000000000000e+00 8.029009493371211283e+04
9.000000000000000000e+00 3.000000000000000000e+00 7.674024952651515196e+04
9.000000000000000000e+00 4.000000000000000000e+00 7.286220411142676312e+04
9.000000000000000000e+00 5.000000000000000000e+00 6.969384240845958993e+04
9.000000000000000000e+00 6.000000000000000000e+00 6.652548070549241675e+04
9.000000000000000000e+00 7.000000000000000000e+00 6.335711900252524356e+04
9.000000000000000000e+00 8.000000000000000000e+00 6.018875729955808492e+04
9.000000000000000000e+00 9.000000000000000000e+00 5.702039559659090446e+04
9.000000000000000000e+00 1.000000000000000000e+01 5.484856860598168714e+04
9.000000000000000000e+00 1.100000000000000000e+01 5.405655890940655809e+04
9.000000000000000000e+00 1.200000000000000000e+01 5.326454921283143631e+04
9.000000000000000000e+00 1.300000000000000000e+01 5.247253951625630725e+04
9.000000000000000000e+00 1.400000000000000000e+01 5.168052981968118547e+04
9.000000000000000000e+00 1.500000000000000000e+01 5.088852012310606369e+04
9.000000000000000000e+00 1.600000000000000000e+01 5.009651042653093464e+04
9.000000000000000000e+00 1.700000000000000000e+01 4.930450072995580558e+04
9.000000000000000000e+00 1.800000000000000000e+01 4.851249103338067653e+04
9.000000000000000000e+00 1.900000000000000000e+01 4.772048133680555475e+04
9.000000000000000000e+00 2.000000000000000000e+01 4.692847164023043297e+04
9.000000000000000000e+00 2.100000000000000000e+01 4.613646194365530391e+04
9.000000000000000000e+00 2.200000000000000000e+01 4.473404001933395921e+04
9.000000000000000000e+00 2.300000000000000000e+01 4.395024848090278101e+04
9.000000000000000000e+00 2.400000000000000000e+01 4.358727806877367402e+04
9.000000000000000000e+00 2.500000000000000000e+01 4.336318604008838156e+04
9.000000000000000000e+00 2.600000000000000000e+01 4.343073861663510615e+04
9.000000000000000000e+00 2.700000000000000000e+01 4.349829119318181620e+04
9.000000000000000000e+00 2.800000000000000000e+01 4.356584376972853352e+04
9.000000000000000000e+00 2.900000000000000000e+01 4.363339634627525083e+04
9.000000000000000000e+00 3.000000000000000000e+01 4.370094892282196815e+04
9.000000000000000000e+00 3.100000000000000000e+01 4.376850149936869275e+04
9.000000000000000000e+00 3.200000000000000000e+01 4.383605407591540279e+04
1.000000000000000000e+01 1.000000000000000000e+00 7.861358593750000000e+04
1.000000000000000000e+01 2.000000000000000000e+00 7.605814086174243130e+04
1.000000000000000000e+01 3.000000000000000000e+00 7.350269578598484804e+04
1.000000000000000000e+01 4.000000000000000000e+00 7.069037712081754580e+04
1.000000000000000000e+01 5.000000000000000000e+00 6.752201541785037261e+04
1.000000000000000000e+01 6.000000000000000000e+00 6.435365371488320670e+04
1.000000000000000000e+01 7.000000000000000000e+00 6.118529201191603352e+04
1.000000000000000000e+01 8.000000000000000000e+00 5.801693030894886033e+04
1.000000000000000000e+01 9.000000000000000000e+00 5.484856860598168714e+04
1.000000000000000000e+01 1.000000000000000000e+01 5.267674161537246982e+04
1.000000000000000000e+01 1.100000000000000000e+01 5.188473191879734077e+04
1.000000000000000000e+01 1.200000000000000000e+01 5.109272222222221899e+04
1.000000000000000000e+01 1.300000000000000000e+01 5.030071252564708993e+04
1.000000000000000000e+01 1.400000000000000000e+01 4.950870282907196815e+04
1.000000000000000000e+01 1.500000000000000000e+01 4.871669313249683910e+04
1.000000000000000000e+01 1.600000000000000000e+01 4.792468343592171732e+04
1.000000000000000000e+01 1.700000000000000000e+01 4.713267373934658826e+04
1.000000000000000000e+01 1.800000000000000000e+01 4.634066404277145921e+04
1.000000000000000000e+01 1.900000000000000000e+01 4.554865434619633743e+04
1.000000000000000000e+01 2.000000000000000000e+01 4.475664464962120837e+04
1.000000000000000000e+01 2.100000000000000000e+01 4.396463495304608659e+04
1.000000000000000000e+01 2.200000000000000000e+01 4.322808088699495420e+04
1.000000000000000000e+01 2.300000000000000000e+01 4.329563346354166424e+04
1.000000000000000000e+01 2.400000000000000000e+01 4.336318604008838156e+04
1.000000000000000000e+01 2.500000000000000000e+01 4.343073861663509888e+04
1.000000000000000000e+01 2.600000000000000000e+01 4.349829119318182347e+04
1.000000000000000000e+01 2.700000000000000000e+01 4.356584376972853352e+04
1.000000000000000000e+01 2.800000000000000000e+01 4.363339634627525083e+04
1.000000000000000000e+01 2.900000000000000000e+01 4.370094892282196815e+04
1.000000000000000000e+01 3.000000000000000000e+01 4.376850149936868547e+04
1.000000000000000000e+01 3.100000000000000000e+01 4.383605407591540279e+04
1.000000000000000000e+01 3.200000000000000000e+01 4.390360665246212011e+04
1.100000000000000000e+01 1.000000000000000000e+00 7.725543513257575978e+04
1.100000000000000000e+01 2.000000000000000000e+00 7.469999005681817653e+04
1.100000000000000000e+01 3.000000000000000000e+00 7.202146752683080558e+04
1.100000000000000000e+01 4.000000000000000000e+00 6.989836742424243130e+04
1.100000000000000000e+01 5.000000000000000000e+00 6.673000572127525811e+04
1.100000000000000000e+01 6.000000000000000000e+00 6.356164401830807765e+04
1.100000000000000000e+01 7.000000000000000000e+00 6.039328231534090446e+04
1.100000000000000000e+01 8.000000000000000000e+00 5.722492061237373127e+04
1.100000000000000000e+01 9.000000000000000000e+00 5.405655890940655809e+04
1.100000000000000000e+01 1.000000000000000000e+01 5.188473191879734077e+04
1.100000000000000000e+01 1.100000000000000000e+01 5.109272222222221899e+04
1.100000000000000000e+01 1.200000000000000000e+01 5.030071252564708993e+04
1.100000000000000000e+01 1.300000000000000000e+01 4.950870282907196815e+04
1.100000000000000000e+01 1.400000000000000000e+01 4.871669313249683910e+04
1.100000000000000000e+01 1.500000000000000000e+01 4.792468343592171004e+04
1.100000000000000000e+01 1.600000000000000000e+01 4.713267373934658826e+04
1.100000000000000000e+01 1.700000000000000000e+01 4.634066404277145921e+04
1.100000000000000000e+01 1.800000000000000000e+01 4.554865434619633743e+04
1.100000000000000000e+01 1.900000000000000000e+01 4.475664464962120837e+04
1.100000000000000000e+01 2.000000000000000000e+01 4.396463495304608659e+04
1.100000000000000000e+01 2.100000000000000000e+01 4.322808088699494692e+04
1.100000000000000000e+01 2.200000000000000000e+01 4.329563346354166424e+04
1.100000000000000000e+01 2.300000000000000000e+01 4.336318604008838156e+04
1.100000000000000000e+01 2.400000000000000000e+01 4.343073861663510615e+04
1.100000000000000000e+01 2.500000000000000000e+01 4.349829119318181620e+04
1.100000000000000000e+01 2.600000000000000000e+01 4.356584376972853352e+04
1.100000000000000000e+01 2.700000000000000000e+01 4.363339634627525083e+04
1.100000000000000000e+01 2.800000000000000000e+01 4.370094892282197543e+04
1.100000000000000000e+01 2.900000000000000000e+01 4.376850149936868547e+04
1.100000000000000000e+01 3.000000000000000000e+01 4.383605407591539552e+04
1.100000000000000000e+01 3.100000000000000000e+01 4.390360665246212011e+04
1.100000000000000000e+01 3.200000000000000000e+01 4.397115922900883743e+04
1.200000000000000000e+01 1.000000000000000000e+00 7.589728432765151956e+04
1.200000000000000000e+01 2.000000000000000000e+00 7.334183925189393631e+04
1.200000000000000000e+01 3.000000000000000000e+00 7.047254666785037261e+04
1.200000000000000000e+01 4.000000000000000000e+00 6.849594549992108659e+04
1.200000000000000000e+01 5.000000000000000000e+00 6.593799602470011450e+04
1.200000000000000000e+01 6.000000000000000000e+00 6.276963432173295587e+04
1.200000000000000000e+01 7.000000000000000000e+00 5.960127261876578268e+04
1.200000000000000000e+01 8.000000000000000000e+00 5.643291091579860949e+04
1.200000000000000000e+01 9.000000000000000000e+00 5.326454921283143631e+04
1.200000000000000000e+01 1.000000000000000000e+01 5.109272222222221899e+04
1.200000000000000000e+01 1.100000000000000000e+01 5.030071252564708993e+04
1.200000000000000000e+01 1.200000000000000000e+01 4.950870282907196815e+04
1.200000000000000000e+01 1.300000000000000000e+01 4.871669313249683910e+04
1.200000000000000000e+01 1.400000000000000000e+01 4.792468343592171732e+04
1.200000000000000000e+01 1.500000000000000000e+01 4.713267373934658826e+04
1.200000000000000000e+01 1.600000000000000000e+01 4.634066404277145921e+04
1.200000000000000000e+01 1.700000000000000000e+01 4.554865434619633743e+04
1.200000000000000000e+01 1.800000000000000000e+01 4.475664464962120837e+04
1.200000000000000000e+01 1.900000000000000000e+01 4.396463495304608659e+04
1.200000000000000000e+01 2.000000000000000000e+01 4.322808088699495420e+04
1.200000000000000000e+01 2.100000000000000000e+01 4.329563346354166424e+04
1.200000000000000000e+01 2.200000000000000000e+01 4.336318604008838884e+04
1.200000000000000000e+01 2.300000000000000000e+01 4.343073861663510615e+04
1.200000000000000000e+01 2.400000000000000000e+01 4.349829119318181620e+04
1.200000000000000000e+01 2.500000000000000000e+01 4.356584376972854079e+04
1.200000000000000000e+01 2.600000000000000000e+01 4.363339634627525083e+04
1.200000000000000000e+01 2.700000000000000000e+01 4.370094892282197543e+04
1.200000000000000000e+01 2.800000000000000000e+01 4.376850149936868547e+04
1.200000000000000000e+01 2.900000000000000000e+01 4.383605407591541007e+04
1.200000000000000000e+01 3.000000000000000000e+01 4.390360665246212011e+04
1.200000000000000000e+01 3.100000000000000000e+01 4.397115922900884470e+04
1.200000000000000000e+01 3.200000000000000000e+01 4.403871180555555475e+04
1.300000000000000000e+01 1.000000000000000000e+00 7.453913352272727934e+04
1.300000000000000000e+01 2.000000000000000000e+00 7.198368844696969609e+04
1.300000000000000000e+01 3.000000000000000000e+00 6.892362580886993965e+04
1.300000000000000000e+01 4.000000000000000000e+00 6.694702464094065363e+04
